checkout_id,timestamp,amount,payment_method,device_type,session_duration_seconds,inactivity_seconds,retry_count,checkout_step_reached,network_quality,payment_status,failure_reason_code,otp_attempts,upi_collect_expired,dropoff_cause,recovered,time_to_recovery_minutes,minutes_since_dropoff,recovery_probability_ground_truth,was_recovered
CHK_006931,2026-01-04 10:15:00,10443,UPI,MOBILE,816,70,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,251,0.1759,0
CHK_006932,2026-01-15 16:13:00,11641,UPI,DESKTOP,483,286,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,75.0,87,0.256,1
CHK_006933,2026-01-29 20:00:00,9379,UPI,DESKTOP,269,142,3,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,129.0,167,0.4263,1
CHK_006934,2026-01-07 23:42:00,14056,CARD,MOBILE,871,343,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,486.0,3249,0.1498,1
CHK_006935,2026-01-21 07:10:00,11047,WALLET,MOBILE,525,491,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,279,0.0902,0
CHK_006936,2026-01-17 17:53:00,3637,UPI,MOBILE,533,687,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1335,0.296,0
CHK_006937,2026-01-05 17:10:00,8150,UPI,DESKTOP,412,258,0,CART,Average,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,2614,0.0907,0
CHK_006938,2026-01-02 16:45:00,10693,CARD,DESKTOP,693,302,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,1,140.0,251,0.4351,1
CHK_006939,2026-01-24 11:39:00,6515,UPI,MOBILE,527,242,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,120.0,132,0.6355,1
CHK_006940,2026-01-16 12:48:00,8310,WALLET,DESKTOP,423,127,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,43.0,72,0.3856,1
CHK_006941,2026-01-27 11:09:00,2530,UPI,MOBILE,151,449,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,246,0.2401,0
CHK_006942,2026-01-21 09:33:00,5097,UPI,MOBILE,134,300,1,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,96.0,108,0.3648,1
CHK_006943,2026-01-09 01:25:00,9162,CARD,MOBILE,387,294,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,153.0,165,0.6106,1
CHK_006944,2026-01-14 09:44:00,6488,CARD,DESKTOP,532,113,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,14.0,22,0.6867,1
CHK_006945,2026-01-26 00:17:00,7742,CARD,DESKTOP,563,480,1,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,1,14.0,43,0.4042,1
CHK_006946,2026-01-15 04:38:00,6528,WALLET,MOBILE,541,307,1,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,140.0,256,0.4918,1
CHK_006947,2026-01-08 19:01:00,5794,CARD,MOBILE,122,412,1,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,60,0.4607,0
CHK_006948,2026-01-23 06:47:00,1181,CARD,MOBILE,523,96,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,150.0,239,0.2705,1
CHK_006949,2026-01-16 22:40:00,2154,UPI,MOBILE,775,120,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,315,0.3281,0
CHK_006950,2026-01-01 20:47:00,5457,CARD,MOBILE,174,10,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,182.0,182,0.4215,1
CHK_006951,2026-01-21 19:40:00,9459,WALLET,MOBILE,626,312,0,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,29.0,97,0.4809,1
CHK_006952,2026-01-26 08:10:00,13045,UPI,DESKTOP,644,296,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,339,0.2632,0
CHK_006953,2026-01-06 11:40:00,1326,UPI,DESKTOP,452,286,2,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,166,0.5472,0
CHK_006954,2026-01-02 09:56:00,7165,UPI,MOBILE,408,234,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,997.0,1808,0.3152,1
CHK_006955,2026-01-07 17:04:00,3116,CARD,MOBILE,600,463,2,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,1,6.0,18,0.6253,1
CHK_006956,2026-01-02 12:27:00,2608,UPI,DESKTOP,369,206,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,339,0.243,0
CHK_006957,2026-01-05 02:19:00,4711,WALLET,MOBILE,545,497,2,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,179,0.4482,0
CHK_006958,2026-01-04 07:49:00,3665,CARD,DESKTOP,524,350,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,188,0.3719,0
CHK_006959,2026-01-23 06:36:00,5677,UPI,MOBILE,137,323,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,1007,0.4797,0
CHK_006960,2026-01-27 13:23:00,9348,WALLET,DESKTOP,199,257,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,201,0.2949,0
CHK_006961,2026-01-18 19:35:00,8901,UPI,MOBILE,395,405,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,74.0,79,0.1891,1
CHK_006962,2026-01-06 11:54:00,2463,UPI,MOBILE,466,226,2,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,1223,0.5788,0
CHK_006963,2026-01-09 18:54:00,4356,WALLET,MOBILE,244,60,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,182,0.4412,0
CHK_006964,2026-01-10 15:35:00,7627,WALLET,DESKTOP,841,360,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,8.0,552,0.2524,1
CHK_006965,2026-01-30 08:48:00,8844,WALLET,DESKTOP,776,83,2,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,160.0,197,0.4273,1
CHK_006966,2026-01-01 13:06:00,2535,WALLET,MOBILE,537,81,1,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,338,0.5887,0
CHK_006967,2026-01-23 03:47:00,9005,WALLET,MOBILE,318,426,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,181,0.4633,0
CHK_006968,2026-01-13 21:24:00,1830,UPI,MOBILE,486,91,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,28.0,122,0.3176,1
CHK_006969,2026-01-12 17:34:00,5625,UPI,DESKTOP,561,492,2,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,76.0,397,0.6333,1
CHK_006970,2026-01-09 15:40:00,2009,CARD,DESKTOP,211,254,0,OTP,Poor,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,24.0,50,0.4817,1
CHK_006971,2026-01-15 22:47:00,2686,UPI,DESKTOP,170,650,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,78,0.256,0
CHK_006972,2026-01-21 03:45:00,2979,UPI,MOBILE,513,286,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,207,0.4331,0
CHK_006973,2026-01-23 10:43:00,8179,CARD,DESKTOP,185,334,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,22.0,24,0.5362,1
CHK_006974,2026-01-06 04:26:00,2124,CARD,MOBILE,457,400,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,212,0.3614,0
CHK_006975,2026-01-17 12:09:00,3246,CARD,DESKTOP,210,255,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,196,0.2094,0
CHK_006976,2026-01-26 01:19:00,7513,UPI,MOBILE,261,229,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1157,0.2036,0
CHK_006977,2026-01-13 02:21:00,5622,CARD,DESKTOP,493,289,1,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,55.0,288,0.5383,1
CHK_006978,2026-01-21 00:06:00,8739,UPI,DESKTOP,382,660,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,3318,0.1224,0
CHK_006979,2026-01-24 10:58:00,6561,WALLET,DESKTOP,641,74,2,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,750.0,1409,0.5034,1
CHK_006980,2026-01-25 03:29:00,2015,UPI,DESKTOP,340,472,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,0,,311,0.6413,0
CHK_006981,2026-01-21 01:27:00,7963,CARD,DESKTOP,248,286,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,1382,0.5707,0
CHK_006982,2026-01-12 05:51:00,14202,CARD,MOBILE,663,63,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,186,0.1339,0
CHK_006983,2026-01-10 02:25:00,2718,CARD,DESKTOP,433,177,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,25.0,79,0.5417,1
CHK_006984,2026-01-16 07:35:00,7349,WALLET,DESKTOP,552,722,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,138,0.3144,0
CHK_006985,2026-01-16 15:12:00,2829,WALLET,DESKTOP,259,140,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,357,0.4052,0
CHK_006986,2026-01-28 03:27:00,3767,CARD,DESKTOP,804,388,2,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,278,0.4381,0
CHK_006987,2026-01-26 01:42:00,6160,WALLET,DESKTOP,679,239,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,258,0.2643,0
CHK_006988,2026-01-11 08:40:00,9695,CARD,DESKTOP,311,66,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,178.0,178,0.5001,1
CHK_006989,2026-01-01 01:44:00,4136,UPI,MOBILE,416,180,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,86.0,115,0.6908,1
CHK_006990,2026-01-23 20:11:00,4877,WALLET,DESKTOP,391,325,3,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,53.0,57,0.63,1
CHK_006991,2026-01-12 01:07:00,11305,CARD,DESKTOP,582,71,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,44.0,74,0.4681,1
CHK_006992,2026-01-25 20:14:00,1877,UPI,DESKTOP,159,348,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,308,0.2879,0
CHK_006993,2026-01-20 17:30:00,611,CARD,DESKTOP,649,412,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,63.0,158,0.4446,1
CHK_006994,2026-01-28 15:41:00,1088,CARD,DESKTOP,523,401,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,118.0,178,0.5869,1
CHK_006995,2026-01-01 21:04:00,9086,WALLET,DESKTOP,130,199,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,1,184.0,234,0.5336,1
CHK_006996,2026-01-09 17:56:00,11127,CARD,DESKTOP,438,104,2,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,563,0.4192,0
CHK_006997,2026-01-05 16:49:00,2298,WALLET,MOBILE,406,335,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,193.0,334,0.391,1
CHK_006998,2026-01-02 20:16:00,3968,CARD,MOBILE,428,8,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1228,0.5019,0
CHK_006999,2026-01-29 05:43:00,8045,CARD,MOBILE,189,344,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,1,0,PAYMENT_FAILURE,0,,1928,0.0655,0
CHK_007000,2026-01-22 04:51:00,7140,UPI,DESKTOP,422,684,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,163,0.299,0
CHK_007001,2026-01-05 19:46:00,7584,CARD,MOBILE,369,26,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,592,0.5147,0
CHK_007002,2026-01-16 21:40:00,5060,CARD,MOBILE,482,318,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,734,0.3934,0
CHK_007003,2026-01-01 04:48:00,5142,CARD,DESKTOP,237,299,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,343.0,1125,0.6131,1
CHK_007004,2026-01-28 13:27:00,7693,CARD,DESKTOP,483,642,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,287,0.231,0
CHK_007005,2026-01-18 09:19:00,9957,UPI,DESKTOP,770,431,1,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,17,0.6719,0
CHK_007006,2026-01-24 09:56:00,1146,CARD,MOBILE,228,419,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,9.0,64,0.3003,1
CHK_007007,2026-01-30 09:23:00,10643,WALLET,DESKTOP,315,278,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,107,0.2779,0
CHK_007008,2026-01-26 08:58:00,4508,UPI,MOBILE,235,233,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,179.0,228,0.5876,1
CHK_007009,2026-01-16 19:28:00,7422,UPI,MOBILE,491,29,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,12.0,58,0.7237,1
CHK_007010,2026-01-20 17:03:00,4544,UPI,MOBILE,567,194,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,169.0,204,0.486,1
CHK_007011,2026-01-15 07:50:00,7462,UPI,MOBILE,515,142,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,52,0.4109,0
CHK_007012,2026-01-09 18:40:00,1657,UPI,DESKTOP,354,264,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,1118.0,2597,0.3646,1
CHK_007013,2026-01-13 20:07:00,6088,WALLET,MOBILE,680,31,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,44.0,337,0.615,1
CHK_007014,2026-01-10 09:59:00,2730,CARD,DESKTOP,340,145,2,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,6.0,52,0.6502,1
CHK_007015,2026-01-11 12:24:00,2604,WALLET,DESKTOP,289,324,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,154.0,198,0.5085,1
CHK_007016,2026-01-23 06:37:00,6347,CARD,MOBILE,278,482,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,236,0.5106,0
CHK_007017,2026-01-25 17:07:00,1638,UPI,MOBILE,572,208,1,OTP,Poor,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,23,0.7438,0
CHK_007018,2026-01-26 10:33:00,4136,UPI,DESKTOP,251,89,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,9.0,9,0.4274,1
CHK_007019,2026-01-16 03:49:00,2113,CARD,DESKTOP,561,324,2,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,1316,0.4594,0
CHK_007020,2026-01-18 17:19:00,7672,WALLET,MOBILE,461,20,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,3308,0.1866,0
CHK_007021,2026-01-05 12:30:00,5244,CARD,MOBILE,373,146,1,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,65,0.2863,0
CHK_007022,2026-01-15 04:13:00,5179,UPI,DESKTOP,840,440,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,126.0,243,0.2757,1
CHK_007023,2026-01-17 14:55:00,8125,WALLET,DESKTOP,134,286,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,325,0.3444,0
CHK_007024,2026-01-04 21:03:00,3647,UPI,MOBILE,183,264,2,OTP,Average,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,0,,303,0.3451,0
CHK_007025,2026-01-05 13:09:00,2380,WALLET,DESKTOP,604,287,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,169,0.5828,0
CHK_007026,2026-01-13 20:02:00,6913,CARD,DESKTOP,169,683,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,235,0.2009,0
CHK_007027,2026-01-07 21:39:00,1330,WALLET,MOBILE,674,713,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,349,0.2102,0
CHK_007028,2026-01-24 17:11:00,622,UPI,DESKTOP,368,33,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,127,0.648,0
CHK_007029,2026-01-20 09:58:00,10903,WALLET,DESKTOP,479,147,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,56.0,235,0.5254,1
CHK_007030,2026-01-17 20:21:00,9554,WALLET,MOBILE,405,272,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,1367,0.492,0
CHK_007031,2026-01-30 14:18:00,6429,CARD,MOBILE,242,651,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,26.0,71,0.3065,1
CHK_007032,2026-01-07 08:20:00,1973,UPI,DESKTOP,317,548,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,209,0.3011,0
CHK_007033,2026-01-04 20:25:00,2276,CARD,DESKTOP,620,323,1,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,223,0.4694,0
CHK_007034,2026-01-24 07:25:00,6010,CARD,MOBILE,244,358,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,321.0,403,0.2672,1
CHK_007035,2026-01-04 15:55:00,5331,UPI,MOBILE,246,292,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,351,0.257,0
CHK_007036,2026-01-09 13:35:00,5502,CARD,DESKTOP,388,464,2,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,313.0,549,0.6039,1
CHK_007037,2026-01-04 23:11:00,6144,UPI,DESKTOP,853,110,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,309,0.2273,0
CHK_007038,2026-01-21 06:45:00,1957,WALLET,MOBILE,470,131,1,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,7.0,26,0.549,1
CHK_007039,2026-01-27 20:25:00,11959,CARD,DESKTOP,422,269,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,122.0,146,0.1595,1
CHK_007040,2026-01-27 10:03:00,4378,WALLET,DESKTOP,395,87,1,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,99,0.5623,0
CHK_007041,2026-01-07 17:50:00,7500,UPI,MOBILE,693,285,2,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,136,0.6154,0
CHK_007042,2026-01-15 02:20:00,4108,UPI,DESKTOP,348,154,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,95,0.6414,0
CHK_007043,2026-01-12 06:09:00,6614,UPI,DESKTOP,493,605,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,124.0,176,0.3653,1
CHK_007044,2026-01-27 03:53:00,9910,UPI,DESKTOP,308,378,2,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,872,0.3914,0
CHK_007045,2026-01-29 01:48:00,9855,CARD,MOBILE,416,479,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,75.0,90,0.5744,1
CHK_007046,2026-01-09 19:16:00,9420,CARD,DESKTOP,692,417,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,3511,0.318,0
CHK_007047,2026-01-30 04:41:00,2167,WALLET,DESKTOP,311,190,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,30,0.41,0
CHK_007048,2026-01-10 12:04:00,3641,UPI,MOBILE,443,665,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,334,0.2204,0
CHK_007049,2026-01-19 02:39:00,5700,CARD,MOBILE,270,494,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,830,0.4911,0
CHK_007050,2026-01-24 15:03:00,3587,UPI,DESKTOP,357,500,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,2249,0.1361,0
CHK_007051,2026-01-05 07:07:00,6011,CARD,DESKTOP,675,22,1,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,84,0.3902,0
CHK_007052,2026-01-30 21:17:00,11899,WALLET,DESKTOP,260,299,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,313,0.0779,0
CHK_007053,2026-01-21 20:18:00,7467,CARD,MOBILE,268,83,1,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,6.0,66,0.5811,1
CHK_007054,2026-01-18 05:39:00,5952,WALLET,MOBILE,548,456,0,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,329,0.2921,0
CHK_007055,2026-01-04 03:20:00,3447,UPI,MOBILE,366,156,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,2380,0.2395,0
CHK_007056,2026-01-15 07:04:00,3315,UPI,DESKTOP,377,246,2,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,11.0,16,0.7258,1
CHK_007057,2026-01-11 06:19:00,5767,CARD,MOBILE,640,347,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,8.0,243,0.441,1
CHK_007058,2026-01-23 17:45:00,4228,CARD,DESKTOP,231,740,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1380,0.0708,0
CHK_007059,2026-01-09 17:36:00,10512,WALLET,MOBILE,463,193,0,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,1,0,PAYMENT_FAILURE,0,,283,0.1485,0
CHK_007060,2026-01-01 20:04:00,9092,UPI,DESKTOP,402,226,0,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,78.0,309,0.3694,1
CHK_007061,2026-01-27 11:29:00,5676,UPI,MOBILE,191,139,1,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,300,0.5742,0
CHK_007062,2026-01-26 17:25:00,1340,WALLET,DESKTOP,539,88,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,142.0,359,0.4695,1
CHK_007063,2026-01-01 04:16:00,968,UPI,MOBILE,183,683,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,103.0,106,0.2542,1
CHK_007064,2026-01-22 21:46:00,7313,CARD,MOBILE,468,315,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,198,0.5103,0
CHK_007065,2026-01-08 19:12:00,9202,UPI,MOBILE,799,418,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,269,0.2346,0
CHK_007066,2026-01-06 19:09:00,6903,WALLET,MOBILE,132,584,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,100,0.2806,0
CHK_007067,2026-01-26 11:13:00,2375,CARD,MOBILE,432,512,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,160,0.3291,0
CHK_007068,2026-01-09 03:12:00,10611,CARD,DESKTOP,690,172,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,305,0.2298,0
CHK_007069,2026-01-02 18:29:00,1959,UPI,MOBILE,220,397,2,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,578,0.4809,0
CHK_007070,2026-01-11 01:55:00,6325,CARD,DESKTOP,266,425,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,251,0.4975,0
CHK_007071,2026-01-06 22:53:00,3975,WALLET,DESKTOP,169,267,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,496,0.2102,0
CHK_007072,2026-01-28 17:55:00,2399,UPI,MOBILE,234,180,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,822,0.3755,0
CHK_007073,2026-01-14 17:39:00,4258,UPI,MOBILE,327,131,2,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,722.0,1081,0.6376,1
CHK_007074,2026-01-04 17:04:00,2471,CARD,MOBILE,303,205,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,19.0,98,0.4734,1
CHK_007075,2026-01-23 16:35:00,2261,CARD,DESKTOP,401,119,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,300,0.4425,0
CHK_007076,2026-01-02 10:49:00,661,UPI,DESKTOP,444,423,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,96.0,113,0.6225,1
CHK_007077,2026-01-27 03:00:00,8998,UPI,DESKTOP,684,20,1,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,1758,0.2279,0
CHK_007078,2026-01-15 19:34:00,7812,WALLET,MOBILE,145,121,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,315,0.1399,0
CHK_007079,2026-01-03 04:21:00,1964,WALLET,DESKTOP,488,273,1,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,25.0,35,0.5594,1
