checkout_id,timestamp,amount,payment_method,device_type,session_duration_seconds,inactivity_seconds,retry_count,checkout_step_reached,network_quality,payment_status,failure_reason_code,otp_attempts,upi_collect_expired,dropoff_cause,recovered,time_to_recovery_minutes,minutes_since_dropoff,recovery_probability_ground_truth,was_recovered,predicted_cause,prediction_confidence,chosen_action,ERV_score,prediction_confidence,explanation,recoverability_score
CHK_008898,2026-01-21 13:54:00,2605.0,WALLET,MOBILE,647,111,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,0,,1222,0.6338,0,PAYMENT_FAILURE,0.9996798,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.3508463465974926
CHK_008899,2026-01-03 05:58:00,4213.0,WALLET,DESKTOP,331,117,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,311,0.2232,0,PRICE_HESITATION,0.9997346,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.22297751544165728
CHK_008900,2026-01-13 06:15:00,10738.0,UPI,DESKTOP,143,417,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,1066,0.4488,0,PAYMENT_FAILURE,0.9997737,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.3600713081811179
CHK_008901,2026-01-30 00:47:00,5338.0,UPI,DESKTOP,306,329,1,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,297.0,358,0.5885,1,OTP_FRICTION,0.999706,RETRY_LINK,3124.97,0.9997,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.519 | time=358min | amount=₹5338 | ERV=₹3125,0.5194496586478666
CHK_008902,2026-01-09 17:29:00,585.0,CARD,MOBILE,155,65,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,215.0,284,0.5671,1,PAYMENT_FAILURE,0.9997762,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.43683398153867437
CHK_008903,2026-01-04 06:04:00,4658.0,WALLET,MOBILE,189,616,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,304,0.224,0,DISTRACTION_TIMEOUT,0.999811,NUDGE,1875.63,0.9998,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.381 | time=304min | amount=₹4658 | ERV=₹1876,0.3805949485951689
CHK_008904,2026-01-09 03:02:00,4050.0,CARD,DESKTOP,339,50,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,286,0.4901,0,PAYMENT_FAILURE,0.9997762,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.4365487713343047
CHK_008905,2026-01-06 06:11:00,1001.0,UPI,DESKTOP,250,236,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,2557,0.1795,0,DISTRACTION_TIMEOUT,0.9997069,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.22725308598188598
CHK_008906,2026-01-21 21:03:00,6899.0,WALLET,DESKTOP,651,508,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,350,0.2594,0,DISTRACTION_TIMEOUT,0.9996922,NUDGE,2721.11,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.373 | time=350min | amount=₹6899 | ERV=₹2721,0.3727979766380105
CHK_008907,2026-01-04 13:26:00,6802.0,CARD,MOBILE,541,265,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,33.0,231,0.2293,1,PRICE_HESITATION,0.99981254,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.22647910208956623
CHK_008908,2026-01-07 19:03:00,1364.0,UPI,MOBILE,406,258,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,34.0,175,0.6506,1,PAYMENT_FAILURE,0.99977237,PAYMENT_METHOD_SWITCH,704.86,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.453 | time=175min | amount=₹1364 | ERV=₹705,0.4532973164052958
CHK_008909,2026-01-20 23:33:00,3003.0,WALLET,MOBILE,429,105,0,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,298,0.4545,0,PAYMENT_FAILURE,0.9996532,PAYMENT_METHOD_SWITCH,1488.67,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.435 | time=298min | amount=₹3003 | ERV=₹1489,0.4348497459242858
CHK_008910,2026-01-05 11:34:00,11171.0,WALLET,DESKTOP,564,352,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,72.0,132,0.3032,1,PRICE_HESITATION,0.99979025,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.23096030643123092
CHK_008911,2026-01-22 19:46:00,2655.0,UPI,MOBILE,158,128,0,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,209.0,327,0.3921,1,PAYMENT_FAILURE,0.99966407,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.4308291040912522
CHK_008912,2026-01-29 14:05:00,6495.0,CARD,DESKTOP,574,375,0,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,47,0.3632,0,PAYMENT_FAILURE,0.99953604,STOP,0.0,0.9995,Stopped by rule: COOLDOWN,0.47513411640733394
CHK_008913,2026-01-25 21:28:00,9151.0,UPI,DESKTOP,877,411,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,3396,0.1593,0,PRICE_HESITATION,0.9997811,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.14415667545145364
CHK_008914,2026-01-03 02:32:00,1031.0,WALLET,DESKTOP,741,186,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,151,0.5852,0,OTP_FRICTION,0.9997975,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.564751879260442
CHK_008915,2026-01-17 00:38:00,10315.0,UPI,DESKTOP,294,37,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,2,0,PAYMENT_FAILURE,1,35.0,145,0.2205,1,PAYMENT_FAILURE,0.99964345,STOP,0.0,0.9996,Stopped by rule: IGNORED_INTERVENTIONS,0.4581610709966453
CHK_008916,2026-01-03 02:38:00,1065.0,UPI,MOBILE,146,435,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,649,0.2374,0,PAYMENT_FAILURE,0.9995766,STOP,0.0,0.9996,Stopped by rule: COOLDOWN,0.3933740751650676
CHK_008917,2026-01-04 19:56:00,6719.0,WALLET,MOBILE,524,197,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,537.0,3273,0.3638,1,DISTRACTION_TIMEOUT,0.9995372,STOP,0.0,0.9995,Stopped by rule: COOLDOWN,0.21832962989631785
CHK_008918,2026-01-14 09:12:00,8413.0,CARD,DESKTOP,663,432,2,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,1,45.0,652,0.3801,1,PRICE_HESITATION,0.99975497,DISCOUNT_OFFER,1869.79,0.9998,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.209 | time=652min | amount=₹8413 | ERV=₹1870,0.20917600169680511
CHK_008919,2026-01-02 20:11:00,5633.0,CARD,DESKTOP,344,318,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,197.0,315,0.5158,1,PAYMENT_FAILURE,0.99978846,PAYMENT_METHOD_SWITCH,2777.21,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.432 | time=315min | amount=₹5633 | ERV=₹2777,0.4324783213693429
CHK_008920,2026-01-13 17:11:00,7581.0,WALLET,DESKTOP,363,624,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1284,0.224,0,DISTRACTION_TIMEOUT,0.99970585,NUDGE,2189.4,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.273 | time=1284min | amount=₹7581 | ERV=₹2189,0.2729683377699228
CHK_008921,2026-01-25 00:06:00,7492.0,UPI,MOBILE,492,451,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,3,0.5042,0,DISTRACTION_TIMEOUT,0.99966824,NUDGE,3501.09,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.442 | time=3min | amount=₹7492 | ERV=₹3501,0.4416920281602271
CHK_008922,2026-01-09 13:26:00,2166.0,CARD,DESKTOP,496,283,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,977,0.3263,0,DISTRACTION_TIMEOUT,0.99966943,NUDGE,678.42,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.296 | time=977min | amount=₹2166 | ERV=₹678,0.29604333158305063
CHK_008923,2026-01-15 10:43:00,8997.0,CARD,DESKTOP,674,331,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,62,0.403,0,PAYMENT_FAILURE,0.9996276,STOP,0.0,0.9996,Stopped by rule: COOLDOWN,0.47242431079506286
CHK_008924,2026-01-29 12:22:00,1535.0,UPI,MOBILE,502,102,2,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,1,0,PAYMENT_FAILURE,0,,3310,0.3428,0,PAYMENT_FAILURE,0.9996604,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.3039386347279388
CHK_008925,2026-01-27 09:47:00,7938.0,WALLET,DESKTOP,233,304,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,129.0,166,0.2467,1,PRICE_HESITATION,0.9997814,DISCOUNT_OFFER,1934.81,0.9998,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.229 | time=166min | amount=₹7938 | ERV=₹1935,0.22940251455062627
CHK_008926,2026-01-16 19:55:00,6350.0,WALLET,DESKTOP,292,480,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,198.0,377,0.503,1,OTP_FRICTION,0.9996747,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.5158415827066454
CHK_008927,2026-01-17 16:20:00,4057.0,UPI,MOBILE,367,97,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,825,0.4283,0,DISTRACTION_TIMEOUT,0.9997056,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.31042739463580193
CHK_008928,2026-01-17 22:12:00,2636.0,CARD,DESKTOP,475,134,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1853,0.1902,0,PRICE_HESITATION,0.9997521,STOP,0.0,0.9998,Stopped by rule: LOW_RECOVERABILITY,0.1724884792357888
CHK_008929,2026-01-28 11:40:00,4918.0,CARD,DESKTOP,738,213,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,46.0,86,0.4796,1,PRICE_HESITATION,0.9997547,NUDGE,1054.67,0.9998,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.233 | time=86min | amount=₹4918 | ERV=₹1055,0.2330997715520507
CHK_008930,2026-01-12 06:22:00,903.0,UPI,MOBILE,361,257,3,PAYMENT,Average,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,1,217.0,327,0.6824,1,PAYMENT_FAILURE,0.99973637,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.4308291040912522
CHK_008931,2026-01-08 07:20:00,2022.0,WALLET,MOBILE,447,421,1,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,147.0,157,0.7106,1,OTP_FRICTION,0.99967754,RETRY_LINK,1283.58,0.9997,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.563 | time=157min | amount=₹2022 | ERV=₹1284,0.5632697102147508
CHK_008932,2026-01-24 07:41:00,1944.0,WALLET,MOBILE,558,273,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,265,0.4388,0,DISTRACTION_TIMEOUT,0.9996125,NUDGE,796.99,0.9996,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.387 | time=265min | amount=₹1944 | ERV=₹797,0.38749723387260937
CHK_008933,2026-01-22 09:10:00,5079.0,CARD,MOBILE,674,438,0,CART,Poor,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,690,0.2206,0,PRICE_HESITATION,0.999726,NUDGE,970.72,0.9997,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.208 | time=690min | amount=₹5079 | ERV=₹971,0.20774446757738596
CHK_008934,2026-01-08 16:47:00,6885.0,CARD,DESKTOP,441,125,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,51,0.7092,0,PAYMENT_FAILURE,0.99979085,PAYMENT_METHOD_SWITCH,3723.58,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.474 | time=51min | amount=₹6885 | ERV=₹3724,0.47440741899665384
CHK_008935,2026-01-03 16:24:00,3029.0,WALLET,DESKTOP,653,55,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,324.0,568,0.6457,1,PAYMENT_FAILURE,0.99973863,PAYMENT_METHOD_SWITCH,1386.97,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.402 | time=568min | amount=₹3029 | ERV=₹1387,0.4016649023566282
CHK_008936,2026-01-30 18:20:00,11979.0,WALLET,DESKTOP,224,35,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,1,20.0,295,0.4136,1,PAYMENT_FAILURE,0.99976856,PAYMENT_METHOD_SWITCH,5944.11,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.435 | time=295min | amount=₹11979 | ERV=₹5944,0.43527254319343667
CHK_008937,2026-01-06 13:05:00,2849.0,CARD,DESKTOP,605,324,2,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,293,0.6105,0,OTP_FRICTION,0.99976,RETRY_LINK,1709.61,0.9998,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.532 | time=293min | amount=₹2849 | ERV=₹1710,0.5324517640220487
CHK_008938,2026-01-24 06:15:00,8833.0,UPI,MOBILE,144,599,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,640,0.1498,0,DISTRACTION_TIMEOUT,0.99970585,STOP,0.0,0.9997,Stopped by rule: OPT_OUT,0.33121672085602183
CHK_008939,2026-01-08 19:36:00,6708.0,WALLET,MOBILE,446,169,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,6.0,79,0.5103,1,DISTRACTION_TIMEOUT,0.99960726,NUDGE,3012.41,0.9996,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.424 | time=79min | amount=₹6708 | ERV=₹3012,0.4244586669606203
CHK_008940,2026-01-27 03:59:00,3126.0,CARD,DESKTOP,591,89,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,550.0,1196,0.4616,1,PAYMENT_FAILURE,0.99961215,STOP,0.0,0.9996,Stopped by rule: IGNORED_INTERVENTIONS,0.35228315752046596
CHK_008941,2026-01-05 20:46:00,13059.0,CARD,DESKTOP,253,334,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,320,0.0922,0,PRICE_HESITATION,0.99978226,STOP,0.0,0.9998,Stopped by rule: LOW_RECOVERABILITY,0.22259012042385676
CHK_008942,2026-01-17 06:38:00,7850.0,CARD,DESKTOP,506,157,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,116.0,197,0.5809,1,PAYMENT_FAILURE,0.9997671,PAYMENT_METHOD_SWITCH,4025.48,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.450 | time=197min | amount=₹7850 | ERV=₹4025,0.44982451525982614
CHK_008943,2026-01-23 14:13:00,11963.0,UPI,DESKTOP,255,227,0,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,2,0,PAYMENT_FAILURE,0,,185,0.1531,0,PAYMENT_FAILURE,0.9996395,STOP,0.0,0.9996,Stopped by rule: MAX_TOUCHES,0.451709049680006
CHK_008944,2026-01-13 19:53:00,3817.0,CARD,MOBILE,456,46,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,206.0,360,0.6158,1,OTP_FRICTION,0.99977225,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.519065871708641
CHK_008945,2026-01-24 10:30:00,10503.0,CARD,MOBILE,301,379,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1334,0.0688,0,PRICE_HESITATION,0.9997476,STOP,0.0,0.9997,Stopped by rule: LOW_RECOVERABILITY,0.186344172743227
CHK_008946,2026-01-03 18:13:00,2291.0,CARD,DESKTOP,363,148,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,30.0,144,0.2956,1,PRICE_HESITATION,0.9997346,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.23040822816003237
CHK_008947,2026-01-04 04:48:00,729.0,UPI,MOBILE,553,338,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1180,0.4333,0,DISTRACTION_TIMEOUT,0.99967134,NUDGE,215.95,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.280 | time=1180min | amount=₹729 | ERV=₹216,0.2799933351222979
CHK_008948,2026-01-09 01:03:00,1652.0,UPI,MOBILE,792,472,2,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,1274.0,2001,0.5358,1,OTP_FRICTION,0.999726,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.38410136332014294
CHK_008949,2026-01-11 22:12:00,7030.0,CARD,DESKTOP,455,365,1,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,593.0,1007,0.3187,1,PAYMENT_FAILURE,0.9997563,PAYMENT_METHOD_SWITCH,2916.88,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.364 | time=1007min | amount=₹7030 | ERV=₹2917,0.3639635097507242
CHK_008950,2026-01-30 07:13:00,2174.0,CARD,MOBILE,743,204,0,OTP,Average,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,1,620.0,1042,0.286,1,OTP_FRICTION,0.99978095,NUDGE,861.32,0.9998,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.431 | time=1042min | amount=₹2174 | ERV=₹861,0.43064438187685405
CHK_008951,2026-01-18 07:35:00,4822.0,UPI,DESKTOP,499,779,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,56.0,63,0.2228,1,DISTRACTION_TIMEOUT,0.9997867,NUDGE,2183.4,0.9998,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.428 | time=63min | amount=₹4822 | ERV=₹2183,0.42797688498268405
CHK_008952,2026-01-30 11:20:00,4813.0,UPI,DESKTOP,529,211,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,2825,0.2861,0,DISTRACTION_TIMEOUT,0.99967,NUDGE,1136.25,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.223 | time=2825min | amount=₹4813 | ERV=₹1136,0.22313703085215442
CHK_008953,2026-01-21 02:07:00,8182.0,WALLET,MOBILE,238,423,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,78,0.5702,0,PAYMENT_FAILURE,0.9997762,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.46957945100518605
CHK_008954,2026-01-01 02:37:00,8613.0,CARD,MOBILE,587,436,2,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,95.0,109,0.5052,1,OTP_FRICTION,0.999754,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.5754395842691764
CHK_008955,2026-01-12 15:23:00,7645.0,WALLET,DESKTOP,409,498,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,141,0.3454,0,PRICE_HESITATION,0.9997099,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.23054601490722548
CHK_008956,2026-01-11 14:17:00,3678.0,CARD,MOBILE,201,382,2,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,226,0.3504,0,OTP_FRICTION,0.9996681,RETRY_LINK,2267.33,0.9997,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.547 | time=226min | amount=₹3678 | ERV=₹2267,0.5469894649619766
CHK_008957,2026-01-25 07:12:00,7231.0,WALLET,DESKTOP,549,387,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,246,0.392,0,DISTRACTION_TIMEOUT,0.9996532,NUDGE,2991.0,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.391 | time=246min | amount=₹7231 | ERV=₹2991,0.3909603642022623
CHK_008958,2026-01-06 22:07:00,8494.0,UPI,DESKTOP,210,305,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,162,0.2211,0,PRICE_HESITATION,0.99978226,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.22958475496859565
CHK_008959,2026-01-12 04:06:00,7343.0,UPI,MOBILE,685,46,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,7.0,7,0.7308,1,PAYMENT_FAILURE,0.9997557,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.4825675023267836
CHK_008960,2026-01-23 01:40:00,10996.0,UPI,DESKTOP,605,496,1,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,2,0,PAYMENT_FAILURE,1,211.0,736,0.2297,1,PAYMENT_FAILURE,0.9996356,STOP,0.0,0.9996,Stopped by rule: MAX_TOUCHES,0.3852040750993383
CHK_008961,2026-01-01 02:07:00,14171.0,WALLET,DESKTOP,601,369,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1119,0.172,0,PRICE_HESITATION,0.9997937,STOP,0.0,0.9998,Stopped by rule: LOW_RECOVERABILITY,0.19292228900813124
CHK_008962,2026-01-08 11:36:00,8659.0,UPI,DESKTOP,126,297,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,246,0.1408,0,PRICE_HESITATION,0.99978226,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.22581452800721308
CHK_008963,2026-01-10 09:31:00,13882.0,CARD,DESKTOP,623,103,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,2936,0.0892,0,PRICE_HESITATION,0.9998178,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.15096395856608408
CHK_008964,2026-01-13 04:11:00,3801.0,WALLET,MOBILE,128,370,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,299,0.4668,0,PAYMENT_FAILURE,0.9996221,PAYMENT_METHOD_SWITCH,1883.66,0.9996,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.435 | time=299min | amount=₹3801 | ERV=₹1884,0.4347091024474088
CHK_008965,2026-01-28 04:10:00,5854.0,WALLET,MOBILE,149,305,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,46,0.2847,0,PRICE_HESITATION,0.999736,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.2349904124829285
CHK_008966,2026-01-23 20:28:00,7447.0,CARD,MOBILE,143,102,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,59.0,325,0.3699,1,DISTRACTION_TIMEOUT,0.9995421,NUDGE,2970.28,0.9995,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.377 | time=325min | amount=₹7447 | ERV=₹2970,0.3769901827862544
CHK_008967,2026-01-18 02:33:00,10459.0,CARD,DESKTOP,722,459,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,117.0,128,0.3178,1,PRICE_HESITATION,0.9997558,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.2311448852904136
CHK_008968,2026-01-11 16:50:00,630.0,WALLET,DESKTOP,699,141,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,144,0.5936,0,OTP_FRICTION,0.9997609,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.5664949809181827
CHK_008969,2026-01-04 00:07:00,5119.0,WALLET,MOBILE,375,451,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,255,0.2994,0,DISTRACTION_TIMEOUT,0.9997708,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.3893115911095897
CHK_008970,2026-01-18 12:24:00,8338.0,WALLET,MOBILE,380,464,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,2837,0.2211,0,PAYMENT_FAILURE,0.9996123,PAYMENT_METHOD_SWITCH,2926.08,0.9996,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.308 | time=2837min | amount=₹8338 | ERV=₹2926,0.3078356545894949
CHK_008971,2026-01-19 03:22:00,5739.0,UPI,DESKTOP,736,434,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,101.0,235,0.476,1,OTP_FRICTION,0.9997272,RETRY_LINK,3524.76,0.9997,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.545 | time=235min | amount=₹5739 | ERV=₹3525,0.5449661716418737
CHK_008972,2026-01-18 01:29:00,10081.0,WALLET,DESKTOP,442,490,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,234.0,292,0.5437,1,PAYMENT_FAILURE,0.99974936,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.4356966438374468
CHK_008973,2026-01-01 21:01:00,11377.0,CARD,MOBILE,290,150,0,CART,Average,ABANDONED,NONE,2,0,PRICE_HESITATION,1,118.0,165,0.165,1,PRICE_HESITATION,0.9997818,STOP,0.0,0.9998,Stopped by rule: LOW_RECOVERABILITY,0.2294480490307642
