checkout_id,action,execution_status,payload,simulated_outcome
CHK_007500,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_007501,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007502,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 907700, 'currency': 'INR', 'reference_id': 'CHK_007502', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007503,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007504,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007505,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007506,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007507,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007508,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007509,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007510,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007511,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007512,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007513,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 205300, 'currency': 'INR', 'reference_id': 'CHK_007513', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007514,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_007515,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007516,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007517,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007518,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007519,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_007520,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007521,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007521', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007522,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007523,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007524,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 168200, 'currency': 'INR', 'reference_id': 'CHK_007524', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007525,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007525', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007526,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007526', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007527,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007528,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007528', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007529,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007530,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007530', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007531,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007532,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007532', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007533,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007534,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007535,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007536,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007537,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007538,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007539,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007539', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007540,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007541,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007541', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007542,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 785400, 'currency': 'INR', 'reference_id': 'CHK_007542', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007543,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 171800, 'currency': 'INR', 'reference_id': 'CHK_007543', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007544,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007545,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007546,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007547,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007548,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007548', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007549,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007550,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007551,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007552,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007553,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007553', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007554,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007555,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007556,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007557,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007557', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007558,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007559,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007560,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007561,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007562,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007562', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007563,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007564,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007565,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007566,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007567,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007568,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007569,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007570,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007571,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007571', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007572,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007573,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007574,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 503200, 'currency': 'INR', 'reference_id': 'CHK_007574', 'description': 'Checkout recovery payment link'}",PENDING
CHK_007575,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007576,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007577,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007578,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007579,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007580,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007581,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007582,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007583,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007584,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007585,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 493900, 'currency': 'INR', 'reference_id': 'CHK_007585', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007586,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007586', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007587,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007587', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007588,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007589,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007590,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007590', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007591,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007592,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_007593,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007593', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007594,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007595,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007596,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007597,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007598,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007599,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007600,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007600', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007601,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007602,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007603,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 869.2}",PENDING
CHK_007604,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007605,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007606,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007607,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1075.7}",RECOVERED
CHK_007608,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007609,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007609', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007610,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007611,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 912500, 'currency': 'INR', 'reference_id': 'CHK_007611', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007612,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_007613,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007614,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_007615,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007615', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007616,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007616', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007617,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007618,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 808.3}",RECOVERED
CHK_007619,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007620,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 459000, 'currency': 'INR', 'reference_id': 'CHK_007620', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007621,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007622,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007622', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007623,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007623', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007624,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007625,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007625', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007626,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007626', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007627,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007628,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007629,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007630,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007631,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007632,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_007633,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007633', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007634,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007635,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007636,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007637,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007638,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007639,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007640,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007641,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007642,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007643,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007643', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007644,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007644', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007645,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_007646,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007647,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007648,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007649,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007650,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007650', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007651,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007652,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007652', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007653,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007653', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007654,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007655,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007655', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007656,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007656', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007657,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007658,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 714.7}",PENDING
CHK_007659,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007660,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007661,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007661', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007662,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007663,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007664,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 217400, 'currency': 'INR', 'reference_id': 'CHK_007664', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007665,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_007666,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007667,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007668,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007669,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007670,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007670', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007671,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 767.2}",PENDING
CHK_007672,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007673,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007674,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007675,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007676,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 859900, 'currency': 'INR', 'reference_id': 'CHK_007676', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007677,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007677', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007678,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007679,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007680,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007681,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007682,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007683,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007684,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007685,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007685', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007686,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007687,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007688,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007688', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007689,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007690,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007691,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_007692,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007693,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 523100, 'currency': 'INR', 'reference_id': 'CHK_007693', 'description': 'Checkout recovery payment link'}",PENDING
CHK_007694,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007695,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007696,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007697,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007697', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007698,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 796.9}",PENDING
CHK_007699,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 840.6}",PENDING
CHK_007700,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 937.5}",PENDING
CHK_007701,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007702,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007703,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 171100, 'currency': 'INR', 'reference_id': 'CHK_007703', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007704,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007705,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_007706,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 658800, 'currency': 'INR', 'reference_id': 'CHK_007706', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007707,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007708,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007708', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007709,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007709', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007710,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007711,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007711', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007712,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007713,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007713', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007714,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 795.2}",PENDING
CHK_007715,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007716,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007717,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007718,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007719,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007720,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007721,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007721', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007722,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007723,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_007724,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007725,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007726,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007727,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007727', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007728,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007729,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007730,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007731,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007732,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 878.9}",PENDING
CHK_007733,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 952600, 'currency': 'INR', 'reference_id': 'CHK_007733', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007734,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007734', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007735,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007736,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007737,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007738,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_007739,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007740,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007741,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007742,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 886400, 'currency': 'INR', 'reference_id': 'CHK_007742', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007743,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 250900, 'currency': 'INR', 'reference_id': 'CHK_007743', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007744,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007745,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007746,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007747,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007747', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007748,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 748.6}",PENDING
CHK_007749,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007749', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007750,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 864.5}",PENDING
CHK_007751,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007752,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007752', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007753,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007754,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007755,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007756,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007756', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007757,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 758.1}",RECOVERED
CHK_007758,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007759,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007760,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007760', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007761,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1303.0}",PENDING
CHK_007762,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 162800, 'currency': 'INR', 'reference_id': 'CHK_007762', 'description': 'Checkout recovery payment link'}",PENDING
CHK_007763,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007764,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007765,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 930300, 'currency': 'INR', 'reference_id': 'CHK_007765', 'description': 'Checkout recovery payment link'}",PENDING
CHK_007766,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007767,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_007768,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007769,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007770,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007771,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007772,STOP,SKIPPED,None,NOT_CONTACTED
