checkout_id,action,recoverability_score,amount,outcome
CHK_008733,NUDGE,0.4428116382053695,9879.0,PENDING
CHK_008734,NUDGE,0.1387260734241674,9377.0,PENDING
CHK_008735,NUDGE,0.4509210063146172,10563.0,PENDING
CHK_008736,NUDGE,0.3002559953048953,1674.0,RECOVERED
CHK_008737,NUDGE,0.2358504972877725,14353.0,PENDING
CHK_008738,NUDGE,0.4349585189481987,3053.0,PENDING
CHK_008739,NUDGE,0.5297673864461663,7614.0,RECOVERED
CHK_008740,NUDGE,0.4345014183495583,6534.0,RECOVERED
CHK_008741,NUDGE,0.3646848086137924,4339.0,PENDING
CHK_008742,NUDGE,0.4251139795244965,1809.0,PENDING
CHK_008743,NUDGE,0.2259913824068634,13263.0,PENDING
CHK_008744,NUDGE,0.1985123758742804,2273.0,PENDING
CHK_008745,NUDGE,0.4699325097530386,8495.0,PENDING
CHK_008746,NUDGE,0.2831965306957841,5183.0,PENDING
CHK_008747,NUDGE,0.2239210770330595,1817.0,PENDING
CHK_008748,NUDGE,0.218870360058032,8427.0,PENDING
CHK_008749,NUDGE,0.3727979766380105,4267.0,PENDING
CHK_008750,NUDGE,0.5273273704452413,8792.0,RECOVERED
CHK_008751,NUDGE,0.3593081005816737,7388.0,PENDING
CHK_008752,NUDGE,0.4523424015690168,1462.0,PENDING
CHK_008753,NUDGE,0.1833758243282068,3950.0,PENDING
CHK_008754,NUDGE,0.1904124560666565,13772.0,PENDING
CHK_008755,NUDGE,0.4089113056218341,5665.0,RECOVERED
CHK_008756,NUDGE,0.4440076161105443,9117.0,RECOVERED
CHK_008757,NUDGE,0.4064985446612378,3909.0,PENDING
CHK_008758,NUDGE,0.464540683296992,10918.0,PENDING
CHK_008759,NUDGE,0.3990495263624393,2728.0,PENDING
CHK_008760,NUDGE,0.4019555865040588,4642.0,PENDING
CHK_008761,NUDGE,0.5820688907235776,6733.0,RECOVERED
CHK_008762,NUDGE,0.2025011110287431,10509.0,PENDING
CHK_008763,NUDGE,0.451709049680006,7967.0,PENDING
CHK_008764,NUDGE,0.189398886320495,2554.0,RECOVERED
CHK_008765,NUDGE,0.4814329537060485,6283.0,PENDING
CHK_008766,NUDGE,0.4412212455231994,2940.0,RECOVERED
CHK_008767,NUDGE,0.3874972338726093,6725.0,RECOVERED
CHK_008768,NUDGE,0.3066891416430515,1544.0,PENDING
CHK_008769,NUDGE,0.5414241354662734,4625.0,RECOVERED
CHK_008770,NUDGE,0.2248465565237299,8832.0,PENDING
CHK_008771,NUDGE,0.2291750981053871,2776.0,PENDING
CHK_008772,NUDGE,0.5588883768959036,3961.0,RECOVERED
CHK_008773,NUDGE,0.232304797181565,2292.0,PENDING
CHK_008774,NUDGE,0.2348000696570128,2612.0,PENDING
CHK_008775,NUDGE,0.2255938327336752,12932.0,RECOVERED
CHK_008776,NUDGE,0.4199374674365852,1087.0,PENDING
CHK_008777,NUDGE,0.2368129808190358,12210.0,RECOVERED
CHK_008778,NUDGE,0.3869175385942733,9157.0,PENDING
CHK_008779,NUDGE,0.5710468825593404,5249.0,PENDING
CHK_008780,NUDGE,0.25112059228979,4214.0,PENDING
CHK_008781,NUDGE,0.3343381692482983,2115.0,PENDING
CHK_008782,NUDGE,0.4268712858905481,7983.0,RECOVERED
CHK_008783,NUDGE,0.2153518321606301,2168.0,PENDING
CHK_008784,NUDGE,0.222805178453549,13819.0,PENDING
CHK_008785,NUDGE,0.4035237076224929,1379.0,PENDING
CHK_008786,NUDGE,0.432229809634392,7366.0,PENDING
CHK_008787,NUDGE,0.1374512569896639,7428.0,PENDING
CHK_008788,NUDGE,0.2360424169374566,13015.0,PENDING
CHK_008789,NUDGE,0.427976884982684,8161.0,PENDING
CHK_008790,NUDGE,0.1992279748068984,8008.0,PENDING
CHK_008791,NUDGE,0.3014929776294686,6012.0,RECOVERED
CHK_008792,NUDGE,0.2234527772464202,9878.0,PENDING
CHK_008793,NUDGE,0.3440196077443644,10874.0,PENDING
CHK_008794,NUDGE,0.2344676559580212,2133.0,PENDING
CHK_008795,NUDGE,0.5775387886979975,1266.0,RECOVERED
CHK_008796,NUDGE,0.5598536272406567,8454.0,RECOVERED
CHK_008797,NUDGE,0.1339257476160427,5953.0,PENDING
CHK_008798,NUDGE,0.2309142049608851,13279.0,PENDING
CHK_008799,NUDGE,0.6017549346042987,2570.0,RECOVERED
CHK_008800,NUDGE,0.557449391057922,7033.0,RECOVERED
CHK_008801,NUDGE,0.3800752566002769,8294.0,RECOVERED
CHK_008802,NUDGE,0.3607145318981832,1231.0,PENDING
CHK_008803,NUDGE,0.2233229659045888,9068.0,PENDING
CHK_008804,NUDGE,0.4242406733648538,2416.0,RECOVERED
CHK_008805,NUDGE,0.4561975863051911,5354.0,RECOVERED
CHK_008806,NUDGE,0.3781832275015365,5249.0,RECOVERED
CHK_008807,NUDGE,0.3998672692612169,4779.0,PENDING
CHK_008808,NUDGE,0.4266508399085797,1113.0,RECOVERED
CHK_008809,NUDGE,0.2210959520228514,3905.0,PENDING
CHK_008810,NUDGE,0.2032482452579596,12405.0,PENDING
CHK_008811,NUDGE,0.3009653121558252,5486.0,PENDING
CHK_008812,NUDGE,0.4736836978406952,1804.0,PENDING
CHK_008813,NUDGE,0.2210959520228514,5562.0,RECOVERED
CHK_008814,NUDGE,0.5474421404708426,9092.0,RECOVERED
CHK_008815,NUDGE,0.5449661716418737,1389.0,PENDING
CHK_008816,NUDGE,0.4169592729714894,4017.0,RECOVERED
CHK_008817,NUDGE,0.6035226404725911,9763.0,RECOVERED
CHK_008818,NUDGE,0.444157804758275,3885.0,PENDING
CHK_008819,NUDGE,0.2294480490307642,7136.0,PENDING
CHK_008820,NUDGE,0.1465078297731737,13138.0,PENDING
CHK_008821,NUDGE,0.3477246240321806,597.0,PENDING
CHK_008822,NUDGE,0.4188376333460891,5710.0,RECOVERED
CHK_008823,NUDGE,0.4257712945001309,8801.0,PENDING
CHK_008824,NUDGE,0.4222886754278624,5415.0,PENDING
CHK_008825,NUDGE,0.3657045188008923,2310.0,RECOVERED
CHK_008826,NUDGE,0.3814646332079348,2331.0,PENDING
CHK_008827,NUDGE,0.3643043149737314,2197.0,RECOVERED
CHK_008828,NUDGE,0.5353911201858721,8309.0,RECOVERED
CHK_008829,NUDGE,0.319606537885829,4544.0,PENDING
CHK_008830,NUDGE,0.544519589410202,7384.0,RECOVERED
CHK_008831,NUDGE,0.5467635451363315,5737.0,RECOVERED
CHK_008832,NUDGE,0.3924386632915106,3933.0,PENDING
CHK_008833,NUDGE,0.1945296034105431,3893.0,PENDING
CHK_008834,NUDGE,0.2303164564076212,12345.0,PENDING
CHK_008835,NUDGE,0.2340888215259211,13143.0,RECOVERED
CHK_008836,NUDGE,0.3873168109463696,7483.0,PENDING
CHK_008837,NUDGE,0.2313297412256401,2694.0,PENDING
CHK_008838,NUDGE,0.197869767208083,9128.0,PENDING
CHK_008839,NUDGE,0.5839619801056537,4326.0,PENDING
CHK_008840,NUDGE,0.5625327241549968,7039.0,RECOVERED
CHK_008841,NUDGE,0.3968914959135085,5174.0,PENDING
CHK_008842,NUDGE,0.5581675543555121,5387.0,PENDING
CHK_008843,NUDGE,0.4352725431934366,1409.0,PENDING
CHK_008844,NUDGE,0.3998201462137346,8179.0,RECOVERED
CHK_008845,NUDGE,0.2874862130943903,6717.0,PENDING
CHK_008846,NUDGE,0.2133182366125542,4409.0,PENDING
CHK_008847,NUDGE,0.4306925836774029,4465.0,RECOVERED
CHK_008848,NUDGE,0.4298763961350815,3745.0,RECOVERED
CHK_008849,NUDGE,0.586145596567016,1841.0,RECOVERED
CHK_008850,NUDGE,0.4326822850787185,1006.0,PENDING
CHK_008851,NUDGE,0.437549572786173,8434.0,RECOVERED
CHK_008852,NUDGE,0.2266569540983599,5478.0,PENDING
CHK_008853,NUDGE,0.1971982652340875,4998.0,PENDING
CHK_008854,NUDGE,0.5394622096693422,4786.0,PENDING
CHK_008855,NUDGE,0.3780608698933695,6637.0,PENDING
CHK_008856,NUDGE,0.4488909133189996,3353.0,PENDING
CHK_008857,NUDGE,0.4341479693237227,2675.0,PENDING
CHK_008858,NUDGE,0.3122295624684867,9662.0,PENDING
CHK_008859,NUDGE,0.5209942979621109,8704.0,PENDING
CHK_008860,NUDGE,0.2281795159691407,8601.0,PENDING
CHK_008861,NUDGE,0.3194677466951383,4237.0,PENDING
CHK_008862,NUDGE,0.3773301864845821,3343.0,RECOVERED
CHK_008863,NUDGE,0.4388816425027665,5904.0,RECOVERED
CHK_008864,NUDGE,0.397517659500436,4604.0,RECOVERED
CHK_008865,NUDGE,0.4831374011232542,11636.0,PENDING
CHK_008866,NUDGE,0.5883508411605762,6237.0,PENDING
CHK_008867,NUDGE,0.2283147940042332,2488.0,PENDING
CHK_008868,NUDGE,0.2338054406005801,9560.0,PENDING
CHK_008869,NUDGE,0.3712936496463644,6960.0,RECOVERED
CHK_008870,NUDGE,0.4310592678059533,1815.0,PENDING
CHK_008871,NUDGE,0.4806804588396821,9627.0,RECOVERED
CHK_008872,NUDGE,0.3014852024194667,9241.0,PENDING
CHK_008873,NUDGE,0.2258587167400853,5576.0,PENDING
CHK_008874,NUDGE,0.2040733143690736,3364.0,PENDING
CHK_008875,NUDGE,0.2241911397311619,13346.0,RECOVERED
CHK_008876,NUDGE,0.545413855608945,5531.0,RECOVERED
CHK_008877,NUDGE,0.5436297193143921,8201.0,RECOVERED
CHK_008878,NUDGE,0.4374892592020427,5794.0,PENDING
CHK_008879,NUDGE,0.5581675543555121,2981.0,RECOVERED
CHK_008880,NUDGE,0.2878020690246388,5332.0,PENDING
CHK_008881,NUDGE,0.2945685142182509,5924.0,PENDING
CHK_008882,NUDGE,0.3189397552145165,2216.0,PENDING
CHK_008883,NUDGE,0.4013708225207026,839.0,PENDING
CHK_008884,NUDGE,0.2330059818989029,8426.0,PENDING
CHK_008885,NUDGE,0.4394273816565665,1133.0,RECOVERED
CHK_008886,NUDGE,0.4365487713343047,9625.0,RECOVERED
CHK_008887,NUDGE,0.2309603064312309,11360.0,PENDING
CHK_008888,NUDGE,0.222977680859055,7798.0,PENDING
CHK_008889,NUDGE,0.4547407561297528,4667.0,PENDING
CHK_008890,NUDGE,0.2247151780618818,6408.0,PENDING
CHK_008891,NUDGE,0.1864029529125926,12344.0,PENDING
CHK_008892,NUDGE,0.4652268044187674,9506.0,RECOVERED
CHK_008893,NUDGE,0.3990495263624393,5269.0,RECOVERED
CHK_008894,NUDGE,0.225814528007213,2480.0,PENDING
CHK_008895,NUDGE,0.2315612014165566,4393.0,PENDING
CHK_008896,NUDGE,0.3523391885790998,8016.0,PENDING
CHK_008897,NUDGE,0.4359801036809368,9680.0,PENDING
CHK_008898,NUDGE,0.3508463465974926,2605.0,PENDING
CHK_008899,NUDGE,0.2229775154416572,4213.0,PENDING
CHK_008900,NUDGE,0.3600713081811179,10738.0,RECOVERED
CHK_008901,NUDGE,0.5194496586478666,5338.0,RECOVERED
CHK_008902,NUDGE,0.4368339815386743,585.0,RECOVERED
CHK_008903,NUDGE,0.3805949485951689,4658.0,RECOVERED
CHK_008904,NUDGE,0.4365487713343047,4050.0,RECOVERED
CHK_008905,NUDGE,0.2272530859818859,1001.0,PENDING
CHK_008906,NUDGE,0.3727979766380105,6899.0,PENDING
CHK_008907,NUDGE,0.2264791020895662,6802.0,PENDING
CHK_008908,NUDGE,0.4532973164052958,1364.0,RECOVERED
CHK_008909,NUDGE,0.4348497459242858,3003.0,PENDING
CHK_008910,NUDGE,0.2309603064312309,11171.0,RECOVERED
CHK_008911,NUDGE,0.4308291040912522,2655.0,RECOVERED
CHK_008912,NUDGE,0.4751341164073339,6495.0,RECOVERED
CHK_008913,NUDGE,0.1441566754514536,9151.0,RECOVERED
CHK_008914,NUDGE,0.564751879260442,1031.0,RECOVERED
CHK_008915,NUDGE,0.4581610709966453,10315.0,PENDING
CHK_008916,NUDGE,0.3933740751650676,1065.0,PENDING
CHK_008917,NUDGE,0.2183296298963178,6719.0,PENDING
CHK_008918,NUDGE,0.2091760016968051,8413.0,RECOVERED
CHK_008919,NUDGE,0.4324783213693429,5633.0,PENDING
CHK_008920,NUDGE,0.2729683377699228,7581.0,PENDING
CHK_008921,NUDGE,0.4416920281602271,7492.0,PENDING
CHK_008922,NUDGE,0.2960433315830506,2166.0,PENDING
CHK_008923,NUDGE,0.4724243107950628,8997.0,RECOVERED
CHK_008924,NUDGE,0.3039386347279388,1535.0,RECOVERED
CHK_008925,NUDGE,0.2294025145506262,7938.0,PENDING
CHK_008926,NUDGE,0.5158415827066454,6350.0,PENDING
CHK_008927,NUDGE,0.3104273946358019,4057.0,PENDING
CHK_008928,NUDGE,0.1724884792357888,2636.0,PENDING
CHK_008929,NUDGE,0.2330997715520507,4918.0,PENDING
CHK_008930,NUDGE,0.4308291040912522,903.0,RECOVERED
CHK_008931,NUDGE,0.5632697102147508,2022.0,RECOVERED
CHK_008932,NUDGE,0.3874972338726093,1944.0,PENDING
CHK_008933,NUDGE,0.2077444675773859,5079.0,PENDING
CHK_008934,NUDGE,0.4744074189966538,6885.0,RECOVERED
CHK_008935,NUDGE,0.4016649023566282,3029.0,RECOVERED
CHK_008936,NUDGE,0.4352725431934366,11979.0,RECOVERED
CHK_008937,NUDGE,0.5324517640220487,2849.0,RECOVERED
CHK_008938,NUDGE,0.3312167208560218,8833.0,RECOVERED
CHK_008939,NUDGE,0.4244586669606203,6708.0,PENDING
CHK_008940,NUDGE,0.3522831575204659,3126.0,PENDING
CHK_008941,NUDGE,0.2225901204238567,13059.0,PENDING
CHK_008942,NUDGE,0.4498245152598261,7850.0,PENDING
CHK_008943,NUDGE,0.451709049680006,11963.0,RECOVERED
CHK_008944,NUDGE,0.519065871708641,3817.0,PENDING
CHK_008945,NUDGE,0.186344172743227,10503.0,PENDING
CHK_008946,NUDGE,0.2304082281600323,2291.0,RECOVERED
CHK_008947,NUDGE,0.2799933351222979,729.0,RECOVERED
CHK_008948,NUDGE,0.3841013633201429,1652.0,RECOVERED
CHK_008949,NUDGE,0.3639635097507242,7030.0,PENDING
CHK_008950,NUDGE,0.430644381876854,2174.0,RECOVERED
CHK_008951,NUDGE,0.427976884982684,4822.0,PENDING
CHK_008952,NUDGE,0.2231370308521544,4813.0,RECOVERED
CHK_008953,NUDGE,0.469579451005186,8182.0,PENDING
CHK_008954,NUDGE,0.5754395842691764,8613.0,RECOVERED
CHK_008955,NUDGE,0.2305460149072254,7645.0,PENDING
CHK_008956,NUDGE,0.5469894649619766,3678.0,RECOVERED
CHK_008957,NUDGE,0.3909603642022623,7231.0,RECOVERED
CHK_008958,NUDGE,0.2295847549685956,8494.0,RECOVERED
CHK_008959,NUDGE,0.4825675023267836,7343.0,RECOVERED
CHK_008960,NUDGE,0.3852040750993383,10996.0,RECOVERED
CHK_008961,NUDGE,0.1929222890081312,14171.0,PENDING
CHK_008962,NUDGE,0.225814528007213,8659.0,PENDING
CHK_008963,NUDGE,0.150963958566084,13882.0,PENDING
CHK_008964,NUDGE,0.4347091024474088,3801.0,PENDING
CHK_008965,NUDGE,0.2349904124829285,5854.0,PENDING
CHK_008966,NUDGE,0.3769901827862544,7447.0,RECOVERED
CHK_008967,NUDGE,0.2311448852904136,10459.0,PENDING
CHK_008968,NUDGE,0.5664949809181827,630.0,PENDING
CHK_008969,NUDGE,0.3893115911095897,5119.0,PENDING
CHK_008970,NUDGE,0.3078356545894949,8338.0,PENDING
CHK_008971,NUDGE,0.5449661716418737,5739.0,RECOVERED
CHK_008972,NUDGE,0.4356966438374468,10081.0,RECOVERED
CHK_008973,NUDGE,0.2294480490307642,11377.0,PENDING
CHK_008974,NUDGE,0.2978113729732835,8743.0,PENDING
CHK_008975,NUDGE,0.2324913942901819,5530.0,PENDING
CHK_008976,NUDGE,0.4414565171452381,719.0,PENDING
CHK_008977,NUDGE,0.2261685022871739,4307.0,PENDING
CHK_008978,NUDGE,0.4833277575329462,10307.0,RECOVERED
CHK_008979,NUDGE,0.5456381115923759,4643.0,PENDING
CHK_008980,NUDGE,0.4485809876573484,5441.0,PENDING
CHK_008981,NUDGE,0.227864458433649,9537.0,PENDING
CHK_008982,NUDGE,0.2275950665816565,14003.0,PENDING
CHK_008983,NUDGE,0.5478959327474553,1448.0,PENDING
CHK_008984,NUDGE,0.4268712858905481,1722.0,PENDING
CHK_008985,NUDGE,0.3850247008381674,5203.0,PENDING
CHK_008986,NUDGE,0.2325847978578591,9751.0,PENDING
CHK_008987,NUDGE,0.3911444945070457,622.0,PENDING
CHK_008988,NUDGE,0.4462881764084337,3742.0,RECOVERED
CHK_008989,NUDGE,0.5950984965726273,9013.0,PENDING
CHK_008990,NUDGE,0.4308778922308186,608.0,RECOVERED
CHK_008991,NUDGE,0.405104639015881,8122.0,PENDING
CHK_008992,NUDGE,0.2294025145506262,14695.0,PENDING
CHK_008993,NUDGE,0.2308220538681438,3063.0,PENDING
CHK_008994,NUDGE,0.221053548991908,12530.0,PENDING
CHK_008995,NUDGE,0.334546747991254,1574.0,PENDING
CHK_008996,NUDGE,0.3769901827862544,1322.0,PENDING
CHK_008997,NUDGE,0.2279543904977827,6196.0,PENDING
CHK_008998,NUDGE,0.2213082058586816,2965.0,RECOVERED
CHK_008999,NUDGE,0.3448772391323381,2231.0,PENDING
CHK_009000,NUDGE,0.4286429480212553,4033.0,RECOVERED
CHK_009001,NUDGE,0.4718873361942913,6299.0,RECOVERED
CHK_009002,NUDGE,0.4973560882024821,5422.0,RECOVERED
CHK_009003,NUDGE,0.5154666751226809,8612.0,PENDING
CHK_009004,NUDGE,0.5353911201858721,1672.0,RECOVERED
CHK_009005,NUDGE,0.2224183640926736,3687.0,PENDING
CHK_009006,NUDGE,0.1976341684278461,11728.0,PENDING
CHK_009007,NUDGE,0.5267229820817876,2192.0,RECOVERED
CHK_009008,NUDGE,0.4488909133189996,1500.0,RECOVERED
CHK_009009,NUDGE,0.2211808058030586,8357.0,PENDING
CHK_009010,NUDGE,0.2268350730853504,5795.0,PENDING
CHK_009011,NUDGE,0.4326166748902873,3153.0,PENDING
CHK_009012,NUDGE,0.2012688880985571,7477.0,PENDING
CHK_009013,NUDGE,0.2130421387783941,2151.0,PENDING
CHK_009014,NUDGE,0.5343355254552267,4826.0,RECOVERED
CHK_009015,NUDGE,0.4493569958832866,7190.0,PENDING
CHK_009016,NUDGE,0.4843450630213146,3112.0,PENDING
CHK_009017,NUDGE,0.2358984502148673,2659.0,PENDING
CHK_009018,NUDGE,0.2341834236134138,12057.0,RECOVERED
CHK_009019,NUDGE,0.2139364922109944,6740.0,PENDING
CHK_009020,NUDGE,0.1946270039919342,14822.0,PENDING
CHK_009021,NUDGE,0.4109445551491545,1554.0,PENDING
CHK_009022,NUDGE,0.2362346246826326,11058.0,RECOVERED
CHK_009023,NUDGE,0.1861974150476684,8683.0,PENDING
CHK_009024,NUDGE,0.2325380873174361,8141.0,PENDING
CHK_009025,NUDGE,0.4244586669606203,5980.0,PENDING
CHK_009026,NUDGE,0.2371031363284173,9982.0,PENDING
CHK_009027,NUDGE,0.3370222191353685,3938.0,PENDING
CHK_009028,NUDGE,0.3893115911095897,5384.0,PENDING
CHK_009029,NUDGE,0.4599822924653782,11353.0,RECOVERED
CHK_009030,NUDGE,0.3814646332079348,5892.0,PENDING
CHK_009031,NUDGE,0.4518671440535228,4481.0,PENDING
CHK_009032,NUDGE,0.5377364446709044,8091.0,PENDING
CHK_009033,NUDGE,0.4814329537060485,2059.0,PENDING
CHK_009034,NUDGE,0.226879644594393,13961.0,RECOVERED
CHK_009035,NUDGE,0.2229344069567127,3864.0,PENDING
CHK_009036,NUDGE,0.226567994746713,9216.0,PENDING
CHK_009037,NUDGE,0.2242783157728895,2314.0,PENDING
CHK_009038,NUDGE,0.2369579769674981,11903.0,RECOVERED
CHK_009039,NUDGE,0.226879644594393,10904.0,PENDING
CHK_009040,NUDGE,0.2306839567517351,8922.0,PENDING
CHK_009041,NUDGE,0.2070734596208234,6834.0,PENDING
CHK_009042,NUDGE,0.1926361593980453,11176.0,PENDING
CHK_009043,NUDGE,0.2283147940042332,5273.0,RECOVERED
CHK_009044,NUDGE,0.4549019626303352,3055.0,PENDING
CHK_009045,NUDGE,0.1947245142106389,8011.0,PENDING
CHK_009046,NUDGE,0.4007878399333583,8349.0,PENDING
CHK_009047,NUDGE,0.3666241593974745,8654.0,PENDING
CHK_009048,NUDGE,0.5883508411605762,8025.0,RECOVERED
CHK_009049,NUDGE,0.4182259993067293,7204.0,RECOVERED
CHK_009050,NUDGE,0.3967704650216062,1995.0,PENDING
CHK_009051,NUDGE,0.4537769827730313,2315.0,RECOVERED
CHK_009052,NUDGE,0.44642922411308,1376.0,PENDING
CHK_009053,NUDGE,0.4304199627004796,8349.0,PENDING
CHK_009054,NUDGE,0.2220328530297139,12823.0,PENDING
CHK_009055,NUDGE,0.2182071295788118,7468.0,PENDING
CHK_009056,NUDGE,0.4144488915092696,3189.0,RECOVERED
CHK_009057,NUDGE,0.3658947351627855,3855.0,RECOVERED
CHK_009058,NUDGE,0.4694031931242096,10304.0,PENDING
CHK_009059,NUDGE,0.2794261796646884,7745.0,PENDING
CHK_009060,NUDGE,0.4653987751259881,9096.0,PENDING
CHK_009061,NUDGE,0.2344676559580212,13160.0,RECOVERED
CHK_009062,NUDGE,0.3835700084606639,6074.0,RECOVERED
CHK_009063,NUDGE,0.2934577924967002,2467.0,RECOVERED
CHK_009064,NUDGE,0.1977350636102262,7302.0,PENDING
CHK_009065,NUDGE,0.4531377554274428,1630.0,PENDING
CHK_009066,NUDGE,0.3893115911095897,552.0,PENDING
CHK_009067,NUDGE,0.4106741876613373,8520.0,PENDING
CHK_009068,NUDGE,0.3050970210980289,5181.0,PENDING
CHK_009069,NUDGE,0.3607792179861994,11472.0,PENDING
CHK_009070,NUDGE,0.5799252569168247,1231.0,RECOVERED
CHK_009071,NUDGE,0.440282548101479,8914.0,RECOVERED
CHK_009072,NUDGE,0.3666088014131181,3870.0,RECOVERED
CHK_009073,NUDGE,0.425096512531915,6368.0,PENDING
CHK_009074,NUDGE,0.2006761901688795,7460.0,PENDING
CHK_009075,NUDGE,0.372479904559999,9938.0,PENDING
CHK_009076,NUDGE,0.4286614971144775,5386.0,RECOVERED
CHK_009077,NUDGE,0.2270580978677796,9715.0,RECOVERED
CHK_009078,NUDGE,0.4446092963704564,1420.0,RECOVERED
CHK_009079,NUDGE,0.5520307746292565,8512.0,PENDING
CHK_009080,NUDGE,0.4085071312109195,4462.0,PENDING
CHK_009081,NUDGE,0.448117289974166,11627.0,PENDING
CHK_009082,NUDGE,0.5685055914628874,985.0,RECOVERED
CHK_009083,NUDGE,0.2289481076664771,8779.0,PENDING
CHK_009084,NUDGE,0.5788613369027767,1617.0,PENDING
CHK_009085,NUDGE,0.4075002845259294,2914.0,PENDING
CHK_009086,NUDGE,0.226567994746713,2096.0,PENDING
CHK_009087,NUDGE,0.4189619843390531,10903.0,PENDING
CHK_009088,NUDGE,0.4487358709922487,3616.0,RECOVERED
CHK_009089,NUDGE,0.4407421532570836,8609.0,PENDING
CHK_009090,NUDGE,0.207557621923219,8564.0,PENDING
CHK_009091,NUDGE,0.2364752901572877,4312.0,PENDING
CHK_009092,NUDGE,0.2215208580437897,2859.0,PENDING
CHK_009093,NUDGE,0.4144516556230205,9077.0,PENDING
CHK_009094,NUDGE,0.2179005709181163,560.0,PENDING
CHK_009095,NUDGE,0.1426045989668708,10336.0,PENDING
CHK_009096,NUDGE,0.4270589844728937,1906.0,RECOVERED
CHK_009097,NUDGE,0.605005743204551,2096.0,RECOVERED
CHK_009098,NUDGE,0.4111722398265401,7426.0,PENDING
CHK_009099,NUDGE,0.5785961751089166,851.0,PENDING
CHK_009100,NUDGE,0.3814461077717836,3223.0,PENDING
CHK_009101,NUDGE,0.2358504972877725,3852.0,PENDING
CHK_009102,NUDGE,0.2370547317287238,3832.0,RECOVERED
CHK_009103,NUDGE,0.3631610565577886,1562.0,PENDING
CHK_009104,NUDGE,0.2141799238345776,7150.0,PENDING
CHK_009105,NUDGE,0.4171574999957866,3370.0,PENDING
CHK_009106,NUDGE,0.3904090955190856,662.0,PENDING
CHK_009107,NUDGE,0.6008759696937414,4806.0,RECOVERED
CHK_009108,NUDGE,0.4718873361942913,1713.0,RECOVERED
CHK_009109,NUDGE,0.469579451005186,3471.0,PENDING
CHK_009110,NUDGE,0.2337582724049443,5616.0,PENDING
CHK_009111,NUDGE,0.5788613369027767,6195.0,PENDING
CHK_009112,NUDGE,0.4618241846651337,1197.0,PENDING
CHK_009113,NUDGE,0.3832510577899221,9289.0,PENDING
CHK_009114,NUDGE,0.457176306857521,11841.0,PENDING
CHK_009115,NUDGE,0.4374892592020427,8622.0,PENDING
CHK_009116,NUDGE,0.4240229013558783,7705.0,PENDING
CHK_009117,NUDGE,0.576224362349161,5645.0,PENDING
CHK_009118,NUDGE,0.4449110637540563,10927.0,RECOVERED
CHK_009119,NUDGE,0.4273128510055362,3301.0,RECOVERED
CHK_009120,NUDGE,0.4381843888128658,6136.0,RECOVERED
CHK_009121,NUDGE,0.4154911618490826,2110.0,RECOVERED
CHK_009122,NUDGE,0.5598536272406567,974.0,RECOVERED
CHK_009123,NUDGE,0.4140861293856114,976.0,RECOVERED
CHK_009124,NUDGE,0.6002917953028234,2822.0,PENDING
CHK_009125,NUDGE,0.3495004773691156,3702.0,PENDING
CHK_009126,NUDGE,0.5548387187811523,3759.0,PENDING
CHK_009127,NUDGE,0.1727793313187237,10609.0,PENDING
CHK_009128,NUDGE,0.5741380492734895,5840.0,PENDING
CHK_009129,NUDGE,0.4105362493117865,5894.0,RECOVERED
CHK_009130,NUDGE,0.5247244114167602,3027.0,PENDING
CHK_009131,NUDGE,0.2160525581959611,4580.0,PENDING
CHK_009132,NUDGE,0.6056015470847457,3682.0,PENDING
CHK_009133,NUDGE,0.4442732021692011,8768.0,PENDING
CHK_009134,NUDGE,0.3905693219637176,7886.0,PENDING
CHK_009135,NUDGE,0.3412541662595332,4210.0,RECOVERED
CHK_009136,NUDGE,0.4706408043995402,3100.0,RECOVERED
CHK_009137,NUDGE,0.5657460962600636,9497.0,PENDING
CHK_009138,NUDGE,0.4849420572775553,962.0,PENDING
CHK_009139,NUDGE,0.5572105925382314,5785.0,RECOVERED
CHK_009140,NUDGE,0.2638946397532357,2816.0,PENDING
CHK_009141,NUDGE,0.2254616140587994,6950.0,PENDING
CHK_009142,NUDGE,0.431513811167277,2160.0,PENDING
CHK_009143,NUDGE,0.3925919963981701,3112.0,RECOVERED
CHK_009144,NUDGE,0.3952431015669358,7570.0,PENDING
CHK_009145,NUDGE,0.2286310352235029,2102.0,PENDING
CHK_009146,NUDGE,0.5799252569168247,4948.0,RECOVERED
CHK_009147,NUDGE,0.5267229820817876,2554.0,RECOVERED
CHK_009148,NUDGE,0.4342732164674228,4736.0,PENDING
CHK_009149,NUDGE,0.2312835012432191,6590.0,PENDING
CHK_009150,NUDGE,0.4354137650571808,6287.0,PENDING
CHK_009151,NUDGE,0.291279922064513,766.0,PENDING
CHK_009152,NUDGE,0.5605806930368613,3555.0,RECOVERED
CHK_009153,NUDGE,0.4348497459242858,2108.0,PENDING
CHK_009154,NUDGE,0.5221628093098091,3267.0,RECOVERED
CHK_009155,NUDGE,0.3254883638032201,6557.0,PENDING
CHK_009156,NUDGE,0.233663989061314,13130.0,PENDING
CHK_009157,NUDGE,0.4293350557955276,1719.0,RECOVERED
CHK_009158,NUDGE,0.2219900987267606,13264.0,PENDING
CHK_009159,NUDGE,0.2280894151242042,2748.0,PENDING
CHK_009160,NUDGE,0.2370547317287238,11881.0,PENDING
CHK_009161,NUDGE,0.1983767090859977,2520.0,RECOVERED
